file,map,round,start_seconds,end_seconds,winner_team,winner_side,round_type,ct_eq_val,t_eq_val
esea_match_13782683.dem,de_inferno,17,1640.1329999999998,1725.3029999999999,Team 1,Terrorist,ECO,18600,5550
esea_match_13782683.dem,de_inferno,18,1725.3029999999999,1780.2089999999998,Team 1,Terrorist,FORCE_BUY,11250,20800
esea_match_13782683.dem,de_inferno,19,1780.2089999999998,1842.005,Team 1,Terrorist,ECO,1500,24450
esea_match_13782683.dem,de_inferno,20,1842.005,1938.025,Team 1,Terrorist,NORMAL,22850,26250
esea_match_13782683.dem,de_inferno,21,1938.025,2004.7979999999998,Team 1,Terrorist,ECO,7200,26700
esea_match_13782683.dem,de_inferno,22,2004.7979999999998,2103.605,Team 2,CounterTerrorist,NORMAL,29150,28750
esea_match_13782683.dem,de_inferno,23,2103.605,2210.021,Team 2,CounterTerrorist,FORCE_BUY,26350,15200
esea_match_13782683.dem,de_inferno,24,2210.021,2306.573,Team 1,Terrorist,NORMAL,29050,23750
esea_match_13782683.dem,de_inferno,25,2306.573,2399.1639999999998,Team 1,Terrorist,NORMAL,12450,20200
esea_match_13782684.dem,de_mirage,1,131.7099,203.782,Team 2,Terrorist,PISTOL_ROUND,4200,3550
esea_match_13782684.dem,de_mirage,2,203.782,272.3193,Team 2,Terrorist,ECO,4300,14800
esea_match_13782684.dem,de_mirage,3,272.3193,320.4926,Team 2,Terrorist,ECO,2000,17600
esea_match_13782684.dem,de_mirage,4,320.4926,407.1261,Team 1,CounterTerrorist,NORMAL,25550,27850
esea_match_13782684.dem,de_mirage,5,407.1261,475.2098,Team 2,Terrorist,NORMAL,18900,21450
esea_match_13782684.dem,de_mirage,6,475.2098,551.2547,Team 2,Terrorist,ECO,5050,23550
esea_match_13782684.dem,de_mirage,7,551.2547,613.2073,Team 2,Terrorist,ECO,3200,28350
esea_match_13782684.dem,de_mirage,8,613.2073,671.9849,Team 1,CounterTerrorist,NORMAL,26750,29800
esea_match_13782684.dem,de_mirage,9,671.9849,747.8576,Team 1,CounterTerrorist,NORMAL,33900,25000
esea_match_13782684.dem,de_mirage,10,747.8576,810.78,Team 1,CounterTerrorist,ECO,30650,8550
esea_match_13782684.dem,de_mirage,11,810.78,912.9447,Team 1,CounterTerrorist,NORMAL,31350,21650
esea_match_13782684.dem,de_mirage,12,912.9447,986.9719,Team 2,Terrorist,NORMAL,31650,20750
esea_match_13782684.dem,de_mirage,13,986.9719,1056.26,Team 2,Terrorist,FORCE_BUY,12450,27150
esea_match_13782684.dem,de_mirage,14,1056.26,1219.392,Team 1,CounterTerrorist,ECO,9100,29800
esea_match_13782684.dem,de_mirage,15,1219.392,1280.75,Team 1,CounterTerrorist,NORMAL,26250,25400
esea_match_13782684.dem,de_mirage,16,1315.942,1385.011,Team 2,CounterTerrorist,PISTOL_ROUND,4350,3750
esea_match_13782684.dem,de_mirage,17,1385.011,1429.7120000000002,Team 2,CounterTerrorist,ECO,17050,1300
esea_match_13782684.dem,de_mirage,18,1429.7120000000002,1499.876,Team 2,CounterTerrorist,ECO,20400,6000
esea_match_13782684.dem,de_mirage,19,1499.876,1595.3929999999998,Team 2,CounterTerrorist,NORMAL,33500,23000
esea_match_13782684.dem,de_mirage,20,1595.3929999999998,1739.1779999999999,Team 2,CounterTerrorist,ECO,30750,2000
esea_match_13782684.dem,de_mirage,21,1739.1779999999999,1828.8139999999999,Team 1,Terrorist,NORMAL,31000,28150
esea_match_13782684.dem,de_mirage,22,1828.8139999999999,1911.6470000000002,Team 2,CounterTerrorist,ECO,4250,27700
esea_match_13782684.dem,de_mirage,23,1911.6470000000002,1965.2939999999999,Team 2,CounterTerrorist,NORMAL,32200,24450
esea_match_13782684.dem,de_mirage,24,1965.2939999999999,2052.82,Team 2,CounterTerrorist,ECO,31350,10750
esea_match_13782685.dem,de_mirage,2,188.0002,263.0345,Team 2,Terrorist,NORMAL,8200,8650
esea_match_13782685.dem,de_mirage,3,263.0345,318.1025,Team 2,Terrorist,ECO,1400,20550
esea_match_13782685.dem,de_mirage,4,318.1025,384.5686,Team 1,CounterTerrorist,NORMAL,24100,25350
esea_match_13782685.dem,de_mirage,5,384.5686,495.8302,Team 1,CounterTerrorist,ECO,26150,6950
esea_match_13782685.dem,de_mirage,6,495.8302,587.2505,Team 1,CounterTerrorist,ECO,24200,4900
esea_match_13782685.dem,de_mirage,7,587.2505,704.6099,Team 2,Terrorist,NORMAL,28200,21350
esea_match_13782685.dem,de_mirage,8,704.6099,799.2354,Team 2,Terrorist,SEMI_ECO,8450,21350
esea_match_13782685.dem,de_mirage,9,799.2354,896.1906,Team 2,Terrorist,NORMAL,23950,28350
esea_match_13782685.dem,de_mirage,10,896.1906,991.7386,Team 2,Terrorist,ECO,2300,25050
esea_match_13782685.dem,de_mirage,11,991.7386,1125.906,Team 1,CounterTerrorist,NORMAL,26950,26350
esea_match_13782685.dem,de_mirage,12,1125.906,1193.951,Team 2,Terrorist,NORMAL,25000,28500
esea_match_13782685.dem,de_mirage,13,1193.951,1245.845,Team 2,Terrorist,ECO,5750,30100
esea_match_13782685.dem,de_mirage,14,1245.845,1308.246,Team 2,Terrorist,ECO,1000,31100
esea_match_13782685.dem,de_mirage,15,1308.246,1409.861,Team 1,CounterTerrorist,NORMAL,23150,23950
esea_match_13782685.dem,de_mirage,16,1592.154,1670.394,Team 1,Terrorist,PISTOL_ROUND,3600,4150
esea_match_13782685.dem,de_mirage,17,1670.394,1804.8429999999998,Team 1,Terrorist,ECO,3950,19200
esea_match_13782685.dem,de_mirage,18,1804.8429999999998,1898.624,Team 1,Terrorist,ECO,1300,19900
esea_match_13782685.dem,de_mirage,19,1898.624,2014.654,Team 2,CounterTerrorist,NORMAL,26250,24200
esea_match_13782685.dem,de_mirage,20,2014.654,2146.7270000000003,Team 1,Terrorist,ECO,27450,3200
esea_match_13782685.dem,de_mirage,21,2146.7270000000003,2270.231,Team 2,CounterTerrorist,SEMI_ECO,11400,26100
esea_match_13782685.dem,de_mirage,22,2270.231,2366.091,Team 1,Terrorist,FORCE_BUY,25100,14950
esea_match_13782685.dem,de_mirage,23,2366.091,2493.864,Team 1,Terrorist,ECO,5100,28450
esea_match_13782685.dem,de_mirage,24,2493.864,2594.29,Team 1,Terrorist,ECO,3250,28800
esea_match_13782685.dem,de_mirage,25,2594.29,2759.072,Team 1,Terrorist,NORMAL,28350,28150
esea_match_13782685.dem,de_mirage,26,2759.072,2877.3379999999997,Team 1,Terrorist,ECO,3700,27550
esea_match_13782685.dem,de_mirage,27,2877.3379999999997,3005.3920000000003,Team 1,Terrorist,NORMAL,28250,28450
esea_match_13782685.dem,de_mirage,28,3005.3920000000003,3068.465,Team 2,CounterTerrorist,FORCE_BUY,14100,27650
esea_match_13782685.dem,de_mirage,29,3068.465,3158.525,Team 1,Terrorist,NORMAL,23600,24200
esea_match_13782686.dem,de_mirage,1,128.0208,187.622,Team 1,CounterTerrorist,PISTOL_ROUND,4300,4400
esea_match_13782686.dem,de_mirage,2,187.622,279.7132,Team 1,CounterTerrorist,SEMI_ECO,15500,6950
esea_match_13782686.dem,de_mirage,3,279.7132,327.1659,Team 1,CounterTerrorist,ECO,21350,1300
esea_match_13782686.dem,de_mirage,4,327.1659,428.4506,Team 2,Terrorist,NORMAL,24500,22250
esea_match_13782686.dem,de_mirage,5,428.4506,523.059,Team 2,Terrorist,NORMAL,28600,25100
esea_match_13782686.dem,de_mirage,6,523.059,592.4479,Team 2,Terrorist,ECO,1700,26400
esea_match_13782686.dem,de_mirage,7,592.4479,671.2178,Team 2,Terrorist,NORMAL,24200,27950
esea_match_13782686.dem,de_mirage,8,671.2178,727.1918,Team 2,Terrorist,ECO,2850,27950
esea_match_13782686.dem,de_mirage,9,727.1918,818.6106,Team 1,CounterTerrorist,NORMAL,29100,27950
esea_match_13782686.dem,de_mirage,10,818.6106,934.0138,Team 1,CounterTerrorist,NORMAL,24650,27550
esea_match_13782686.dem,de_mirage,11,934.0138,1053.388,Team 2,Terrorist,NORMAL,26500,16400
esea_match_13782686.dem,de_mirage,12,1053.388,1143.7910000000002,Team 1,CounterTerrorist,ECO,6900,25850
esea_match_13782686.dem,de_mirage,13,1143.7910000000002,1259.788,Team 2,Terrorist,NORMAL,30950,27050
esea_match_13782686.dem,de_mirage,14,1259.788,1320.484,Team 1,CounterTerrorist,FORCE_BUY,10850,21950
esea_match_13782686.dem,de_mirage,15,1320.484,1373.7220000000002,Team 1,CounterTerrorist,FORCE_BUY,27300,14700
esea_match_13782686.dem,de_mirage,16,1407.963,1482.8239999999998,Team 1,Terrorist,PISTOL_ROUND,4350,4300
esea_match_13782686.dem,de_mirage,17,1482.8239999999998,1544.4270000000001,Team 1,Terrorist,FORCE_BUY,6550,12000
esea_match_13782686.dem,de_mirage,18,1544.4270000000001,1618.271,Team 2,CounterTerrorist,ECO,1300,13650
esea_match_13782686.dem,de_mirage,19,1618.271,1753.297,Team 2,CounterTerrorist,NORMAL,22050,27700
esea_match_13782686.dem,de_mirage,20,1753.297,1808.8329999999999,Team 2,CounterTerrorist,ECO,30450,6100
esea_match_13782686.dem,de_mirage,21,1808.8329999999999,1914.37,Team 2,CounterTerrorist,FORCE_BUY,30700,17600
esea_match_13782686.dem,de_mirage,22,1914.37,2011.418,Team 1,Terrorist,NORMAL,29700,21200
esea_match_13782686.dem,de_mirage,23,2011.418,2058.933,Team 2,CounterTerrorist,NORMAL,19500,24100
esea_match_13782686.dem,de_mirage,24,2058.933,2164.846,Team 2,CounterTerrorist,ECO,22700,5150
esea_match_13782686.dem,de_mirage,25,2164.846,2267.225,Team 2,CounterTerrorist,FORCE_BUY,30500,16550
esea_match_13782686.dem,de_mirage,26,2267.225,2363.788,Team 2,CounterTerrorist,SEMI_ECO,28750,12000
esea_match_13782686.dem,de_mirage,27,2363.788,2417.948,Team 2,CounterTerrorist,FORCE_BUY,31050,15550
esea_match_13782687.dem,de_cache,1,0.0,102.3971,Team 1,CounterTerrorist,NORMAL,4250,4400
esea_match_13782687.dem,de_cache,2,102.3971,232.4918,Team 1,CounterTerrorist,ECO,21400,2100
esea_match_13782687.dem,de_cache,3,232.4918,301.5328,Team 2,Terrorist,NORMAL,21900,21050
esea_match_13782687.dem,de_cache,4,301.5328,419.6388,Team 2,Terrorist,NORMAL,17350,20950
esea_match_13782687.dem,de_cache,5,419.6388,474.11199999999997,Team 2,Terrorist,ECO,2200,23900
esea_match_13782687.dem,de_cache,6,474.11199999999997,579.0099,Team 2,Terrorist,NORMAL,22050,25100
esea_match_13782687.dem,de_cache,7,579.0099,685.9243,Team 2,Terrorist,ECO,8400,25500
esea_match_13782687.dem,de_cache,8,685.9243,817.9416,Team 2,Terrorist,NORMAL,28450,27950
esea_match_13782687.dem,de_cache,9,817.9416,925.6531,Team 1,CounterTerrorist,NORMAL,26900,27950
esea_match_13782687.dem,de_cache,10,925.6531,1078.756,Team 2,Terrorist,NORMAL,28550,26250
esea_match_13782687.dem,de_cache,11,1078.756,1207.476,Team 2,Terrorist,NORMAL,18150,26700
esea_match_13782687.dem,de_cache,12,1207.476,1272.375,Team 2,Terrorist,ECO,4800,25950
esea_match_13782687.dem,de_cache,13,1272.375,1333.5529999999999,Team 1,CounterTerrorist,NORMAL,18150,28150
esea_match_13782687.dem,de_cache,14,1333.5529999999999,1402.235,Team 1,CounterTerrorist,FORCE_BUY,29750,17500
esea_match_13782687.dem,de_cache,15,1402.235,1466.336,Team 1,CounterTerrorist,ECO,31800,10100
esea_match_13782687.dem,de_cache,16,1500.536,1580.332,Team 1,Terrorist,PISTOL_ROUND,4300,3650
esea_match_13782687.dem,de_cache,17,1580.332,1662.1429999999998,Team 1,Terrorist,ECO,7100,19150
esea_match_13782687.dem,de_cache,18,1662.1429999999998,1740.719,Team 1,Terrorist,ECO,1400,20800
esea_match_13782687.dem,de_cache,19,1740.719,1809.1029999999998,Team 2,CounterTerrorist,NORMAL,23950,25400
esea_match_13782687.dem,de_cache,20,1809.1029999999998,1916.69,Team 1,Terrorist,NORMAL,24300,24400
esea_match_13782687.dem,de_cache,21,1916.69,2016.945,Team 1,Terrorist,SEMI_ECO,9450,21200
esea_match_13782687.dem,de_cache,22,2016.945,2071.6839999999997,Team 1,Terrorist,ECO,1600,21550
esea_match_13782687.dem,de_cache,23,2071.6839999999997,2134.364,Team 2,CounterTerrorist,NORMAL,24450,23750
esea_match_13782687.dem,de_cache,24,2134.364,2253.173,Team 2,CounterTerrorist,NORMAL,25550,24000
esea_match_13782687.dem,de_cache,25,2253.173,2377.609,Team 2,CounterTerrorist,ECO,26450,4500
esea_match_13782687.dem,de_cache,26,2377.609,2485.915,Team 1,Terrorist,NORMAL,31250,21900
esea_match_13782687.dem,de_cache,27,2485.915,2557.488,Team 2,CounterTerrorist,SEMI_ECO,10500,25000
esea_match_13782687.dem,de_cache,28,2557.488,2657.447,Team 1,Terrorist,NORMAL,29900,24700
esea_match_13782687.dem,de_cache,29,2657.447,2754.67,Team 1,Terrorist,SEMI_ECO,12400,27450
esea_match_13782687.dem,de_cache,30,2754.67,2811.691,Team 1,Terrorist,ECO,9650,26100
esea_match_13782688.dem,de_mirage,1,131.0872,187.3167,Team 2,Terrorist,PISTOL_ROUND,3500,4300
esea_match_13782688.dem,de_mirage,2,187.3167,241.7473,Team 1,CounterTerrorist,SEMI_ECO,4450,9900
esea_match_13782688.dem,de_mirage,3,241.7473,304.5616,Team 1,CounterTerrorist,ECO,20500,1600
esea_match_13782688.dem,de_mirage,4,304.5616,414.4866,Team 1,CounterTerrorist,NORMAL,23450,20400
esea_match_13782688.dem,de_mirage,5,414.4866,474.6575,Team 1,CounterTerrorist,ECO,25550,1700
esea_match_13782688.dem,de_mirage,6,474.6575,568.4879,Team 1,CounterTerrorist,NORMAL,26500,23250
esea_match_13782688.dem,de_mirage,7,568.4879,639.1382,Team 1,CounterTerrorist,NORMAL,26800,17700
esea_match_13782688.dem,de_mirage,8,639.1382,701.5302,Team 1,CounterTerrorist,ECO,26150,7650
esea_match_13782688.dem,de_mirage,9,701.5302,800.7568,Team 2,Terrorist,FORCE_BUY,30950,15250
esea_match_13782688.dem,de_mirage,10,800.7568,917.8766,Team 2,Terrorist,NORMAL,30450,24000
esea_match_13782688.dem,de_mirage,11,917.8766,1033.276,Team 1,CounterTerrorist,FORCE_BUY,26200,14600
esea_match_13782688.dem,de_mirage,12,1033.276,1130.344,Team 2,Terrorist,NORMAL,20650,16700
esea_match_13782688.dem,de_mirage,13,1130.344,1220.702,Team 2,Terrorist,ECO,6750,18700
esea_match_13782688.dem,de_mirage,14,1220.702,1287.849,Team 2,Terrorist,ECO,2750,24300
esea_match_13782688.dem,de_mirage,15,1287.849,1368.885,Team 1,CounterTerrorist,NORMAL,25100,25300
esea_match_13782688.dem,de_mirage,16,1404.108,1465.0770000000002,Team 1,Terrorist,PISTOL_ROUND,3600,3450
esea_match_13782688.dem,de_mirage,17,1465.0770000000002,1570.763,Team 1,Terrorist,ECO,2300,15000
esea_match_13782688.dem,de_mirage,18,1570.763,1629.089,Team 1,Terrorist,ECO,2600,19650
esea_match_13782688.dem,de_mirage,19,1629.089,1716.475,Team 1,Terrorist,NORMAL,25000,22100
esea_match_13782688.dem,de_mirage,20,1716.475,1792.6,Team 1,Terrorist,ECO,2100,28850
esea_match_13782688.dem,de_mirage,21,1792.6,1901.336,Team 2,CounterTerrorist,NORMAL,24250,21950
esea_match_13782688.dem,de_mirage,22,1901.336,1978.915,Team 1,Terrorist,NORMAL,31100,25200
esea_match_13782688.dem,de_mirage,23,1978.915,2033.7060000000001,Team 2,CounterTerrorist,ECO,6200,26700
esea_match_13782688.dem,de_mirage,24,2033.7060000000001,2092.156,Team 2,CounterTerrorist,NORMAL,21650,15950
esea_match_13782688.dem,de_mirage,25,2092.156,2144.991,Team 1,Terrorist,ECO,22350,2000
esea_match_13782690.dem,de_mirage,1,131.4007,199.0019,Team 1,CounterTerrorist,PISTOL_ROUND,4350,4300
esea_match_13782690.dem,de_mirage,2,199.0019,252.6949,Team 1,CounterTerrorist,ECO,18900,6600
esea_match_13782690.dem,de_mirage,3,252.6949,287.3951,Team 1,CounterTerrorist,ECO,23200,1100
esea_match_13782690.dem,de_mirage,4,287.3951,450.2419,Team 2,Terrorist,NORMAL,27250,22350
esea_match_13782690.dem,de_mirage,5,450.2419,543.923,Team 2,Terrorist,NORMAL,29200,25850
esea_match_13782690.dem,de_mirage,6,543.923,619.7534,Team 2,Terrorist,ECO,3500,26450
esea_match_13782690.dem,de_mirage,7,619.7534,717.4396,Team 2,Terrorist,NORMAL,23550,27150
esea_match_13782690.dem,de_mirage,8,717.4396,792.9101,Team 1,CounterTerrorist,ECO,4450,25000
esea_match_13782690.dem,de_mirage,9,792.9101,877.3921,Team 1,CounterTerrorist,NORMAL,23550,23200
esea_match_13782690.dem,de_mirage,10,877.3921,958.1036,Team 1,CounterTerrorist,ECO,33150,2650
esea_match_13782690.dem,de_mirage,11,958.1036,1061.0,Team 1,CounterTerrorist,NORMAL,33750,22200
esea_match_13782690.dem,de_mirage,12,1061.0,1099.642,Team 1,CounterTerrorist,NORMAL,33300,21900
esea_match_13782690.dem,de_mirage,13,1099.642,1187.1589999999999,Team 2,Terrorist,ECO,33600,4400
esea_match_13782690.dem,de_mirage,14,1187.1589999999999,1247.376,Team 1,CounterTerrorist,NORMAL,33500,25650
esea_match_13782690.dem,de_mirage,15,1247.376,1323.817,Team 2,Terrorist,NORMAL,32700,22050
esea_match_13782690.dem,de_mirage,16,1359.033,1411.2079999999999,Team 1,Terrorist,PISTOL_ROUND,4250,4300
esea_match_13782690.dem,de_mirage,17,1411.2079999999999,1559.005,Team 2,CounterTerrorist,ECO,5500,15900
esea_match_13782690.dem,de_mirage,18,1559.005,1641.234,Team 1,Terrorist,ECO,24450,2300
esea_match_13782690.dem,de_mirage,19,1641.234,1718.8010000000002,Team 2,CounterTerrorist,ECO,5300,27250
esea_match_13782690.dem,de_mirage,20,1718.8010000000002,1823.3870000000002,Team 1,Terrorist,ECO,30750,7250
esea_match_13782690.dem,de_mirage,21,1823.3870000000002,1898.622,Team 1,Terrorist,FORCE_BUY,12600,26250
esea_match_13782690.dem,de_mirage,22,1898.622,1991.631,Team 1,Terrorist,ECO,5400,25750
esea_match_13782690.dem,de_mirage,23,1991.631,2064.77,Team 1,Terrorist,NORMAL,19000,22400
esea_match_13782690.dem,de_mirage,24,2064.77,2151.349,Team 1,Terrorist,FORCE_BUY,14200,27750
esea_match_13782691.dem,de_overpass,1,124.6713,202.1232,Team 1,CounterTerrorist,PISTOL_ROUND,4100,4150
esea_match_13782691.dem,de_overpass,2,202.1232,258.7051,Team 1,CounterTerrorist,ECO,20650,1400
esea_match_13782691.dem,de_overpass,3,258.7051,351.3906,Team 1,CounterTerrorist,NORMAL,25350,21000
esea_match_13782691.dem,de_overpass,4,351.3906,415.6442,Team 1,CounterTerrorist,ECO,26100,2750
esea_match_13782691.dem,de_overpass,5,415.6442,487.0996,Team 1,CounterTerrorist,NORMAL,31700,23500
esea_match_13782691.dem,de_overpass,6,487.0996,617.689,Team 1,CounterTerrorist,NORMAL,26400,18200
esea_match_13782691.dem,de_overpass,7,617.689,674.9599,Team 1,CounterTerrorist,NORMAL,29950,24800
esea_match_13782691.dem,de_overpass,8,674.9599,773.7983,Team 1,CounterTerrorist,SEMI_ECO,33000,14000
esea_match_13782691.dem,de_overpass,9,773.7983,862.5853,Team 1,CounterTerrorist,SEMI_ECO,30950,13800
esea_match_13782691.dem,de_overpass,10,862.5853,971.9917,Team 2,Terrorist,FORCE_BUY,31050,16800
esea_match_13782691.dem,de_overpass,11,971.9917,1061.859,Team 2,Terrorist,NORMAL,18300,22800
esea_match_13782691.dem,de_overpass,12,1061.859,1152.775,Team 2,Terrorist,ECO,6100,25850
esea_match_13782691.dem,de_overpass,13,1152.775,1204.77,Team 2,Terrorist,ECO,4000,27550
esea_match_13782691.dem,de_overpass,14,1204.77,1316.509,Team 1,CounterTerrorist,NORMAL,28050,28050
esea_match_13782691.dem,de_overpass,15,1316.509,1419.136,Team 2,Terrorist,NORMAL,28100,27750
esea_match_13782691.dem,de_overpass,16,1453.236,1540.911,Team 1,Terrorist,PISTOL_ROUND,4300,4400
esea_match_13782691.dem,de_overpass,17,1540.911,1634.223,Team 1,Terrorist,SEMI_ECO,6700,16900
esea_match_13782691.dem,de_overpass,18,1634.223,1729.711,Team 1,Terrorist,ECO,1100,24250
esea_match_13782691.dem,de_overpass,19,1729.711,1832.088,Team 2,CounterTerrorist,NORMAL,25200,22300
esea_match_13782691.dem,de_overpass,20,1832.088,1908.9920000000002,Team 2,CounterTerrorist,FORCE_BUY,22450,11800
esea_match_13782691.dem,de_overpass,21,1908.9920000000002,1986.694,Team 1,Terrorist,ECO,28450,1400
esea_match_13782691.dem,de_overpass,22,1986.694,2062.048,Team 1,Terrorist,NORMAL,17000,26000
esea_match_13782691.dem,de_overpass,23,2062.048,2142.756,Team 1,Terrorist,SEMI_ECO,9250,22650
esea_match_13782692.dem,de_dust2,1,131.2515,216.0162,Team 2,Terrorist,PISTOL_ROUND,3550,4350
esea_match_13782692.dem,de_dust2,2,216.0162,278.0299,Team 2,Terrorist,ECO,5750,19300
esea_match_13782692.dem,de_dust2,3,278.0299,332.3662,Team 1,CounterTerrorist,ECO,4700,19900
esea_match_13782692.dem,de_dust2,4,332.3662,393.9422,Team 1,CounterTerrorist,NORMAL,25750,15800
esea_match_13782692.dem,de_dust2,5,393.9422,483.6636,Team 1,CounterTerrorist,ECO,30750,3900
esea_match_13782692.dem,de_dust2,6,483.6636,597.1365,Team 1,CounterTerrorist,NORMAL,31900,21300
esea_match_13782692.dem,de_dust2,7,597.1365,662.8249,Team 1,CounterTerrorist,ECO,26350,4900
esea_match_13782692.dem,de_dust2,8,662.8249,753.5157,Team 1,CounterTerrorist,NORMAL,28900,19600
esea_match_13782692.dem,de_dust2,9,753.5157,855.8087,Team 1,CounterTerrorist,NORMAL,29850,20050
esea_match_13782692.dem,de_dust2,10,855.8087,923.1701,Team 1,CounterTerrorist,NORMAL,30100,21750
esea_match_13782692.dem,de_dust2,11,923.1701,1034.845,Team 1,CounterTerrorist,ECO,31750,8300
esea_match_13782692.dem,de_dust2,12,1034.845,1106.71,Team 2,Terrorist,NORMAL,27650,23750
esea_match_13782692.dem,de_dust2,13,1106.71,1186.736,Team 1,CounterTerrorist,NORMAL,18850,26650
esea_match_13782692.dem,de_dust2,14,1186.736,1259.555,Team 1,CounterTerrorist,NORMAL,26650,20800
esea_match_13782692.dem,de_dust2,15,1259.555,1329.731,Team 1,CounterTerrorist,ECO,29950,10400
esea_match_13782692.dem,de_dust2,16,1363.9589999999998,1416.5279999999998,Team 2,CounterTerrorist,PISTOL_ROUND,4450,3550
esea_match_13782692.dem,de_dust2,17,1416.5279999999998,1512.535,Team 1,Terrorist,ECO,18200,6200
esea_match_13782692.dem,de_dust2,18,1512.535,1594.329,Team 1,Terrorist,SEMI_ECO,8250,19250
esea_match_13782692.dem,de_dust2,19,1594.329,1662.3,Team 1,Terrorist,SEMI_ECO,10700,27000
esea_match_13782692.dem,de_dust2,20,1662.3,1734.884,Team 1,Terrorist,FORCE_BUY,12850,27500
esea_match_13782694.dem,de_inferno,1,131.3643,237.7583,Team 2,Terrorist,PISTOL_ROUND,4350,4350
esea_match_13782694.dem,de_inferno,2,237.7583,370.9387,Team 2,Terrorist,NORMAL,8150,11550
esea_match_13782694.dem,de_inferno,3,370.9387,484.1115,Team 2,Terrorist,FORCE_BUY,8900,19200
esea_match_13782694.dem,de_inferno,4,484.1115,583.9928,Team 1,CounterTerrorist,NORMAL,20350,21550
esea_match_13782694.dem,de_inferno,5,583.9928,660.078,Team 2,Terrorist,NORMAL,22750,17400
esea_match_13782694.dem,de_inferno,6,660.078,743.4429,Team 2,Terrorist,ECO,7650,26100
esea_match_13782694.dem,de_inferno,7,743.4429,819.0428,Team 2,Terrorist,ECO,1100,26100
esea_match_13782694.dem,de_inferno,8,819.0428,896.7092,Team 1,CounterTerrorist,NORMAL,23050,26200
esea_match_13782694.dem,de_inferno,9,896.7092,989.3264,Team 1,CounterTerrorist,NORMAL,25400,24700
esea_match_13782694.dem,de_inferno,10,989.3264,1089.662,Team 2,Terrorist,NORMAL,27050,23300
esea_match_13782694.dem,de_inferno,11,1089.662,1144.863,Team 2,Terrorist,NORMAL,17200,21350
esea_match_13782694.dem,de_inferno,12,1144.863,1236.368,Team 2,Terrorist,ECO,6150,25400
esea_match_13782694.dem,de_inferno,13,1236.368,1352.8129999999999,Team 2,Terrorist,FORCE_BUY,14050,26100
esea_match_13782694.dem,de_inferno,14,1352.8129999999999,1449.016,Team 1,CounterTerrorist,NORMAL,21950,25200
esea_match_13782694.dem,de_inferno,15,1449.016,1552.92,Team 1,CounterTerrorist,NORMAL,23450,26400
esea_match_13782694.dem,de_inferno,16,1587.08,1657.89,Team 2,CounterTerrorist,PISTOL_ROUND,4350,3650
esea_match_13782694.dem,de_inferno,17,1657.89,1723.6270000000002,Team 2,CounterTerrorist,ECO,18600,4200
esea_match_13782694.dem,de_inferno,18,1723.6270000000002,1839.555,Team 2,CounterTerrorist,NORMAL,24300,18650
esea_match_13782694.dem,de_inferno,19,1839.555,1936.086,Team 1,Terrorist,FORCE_BUY,28450,14450
esea_match_13782694.dem,de_inferno,20,1936.086,2023.49,Team 2,CounterTerrorist,NORMAL,14400,21300
esea_match_13782694.dem,de_inferno,21,2023.49,2109.344,Team 2,CounterTerrorist,ECO,27050,7100
esea_match_13782694.dem,de_inferno,22,2109.344,2153.5860000000002,Team 2,CounterTerrorist,FORCE_BUY,20700,11050
esea_match_13782695.dem,de_cache,1,131.334,214.687,Team 2,Terrorist,PISTOL_ROUND,4350,3500
esea_match_13782695.dem,de_cache,2,214.687,289.1852,Team 2,Terrorist,ECO,4650,14550
esea_match_13782695.dem,de_cache,3,289.1852,380.9235,Team 2,Terrorist,ECO,2100,21600
esea_match_13782695.dem,de_cache,4,380.9235,496.4254,Team 2,Terrorist,NORMAL,23800,27650
esea_match_13782695.dem,de_cache,5,496.4254,592.3721,Team 2,Terrorist,ECO,2800,26250
esea_match_13782695.dem,de_cache,6,592.3721,678.6035,Team 2,Terrorist,NORMAL,31150,27550
esea_match_13782695.dem,de_cache,7,678.6035,798.8301,Team 2,Terrorist,ECO,6650,30200
esea_match_13782695.dem,de_cache,8,798.8301,908.8566,Team 2,Terrorist,NORMAL,28650,27850
esea_match_13782695.dem,de_cache,9,908.8566,1020.932,Team 1,CounterTerrorist,SEMI_ECO,11400,30000
esea_match_13782695.dem,de_cache,10,1020.932,1119.069,Team 2,Terrorist,NORMAL,23850,23650
esea_match_13782695.dem,de_cache,11,1119.069,1198.339,Team 2,Terrorist,ECO,2700,25050
esea_match_13782695.dem,de_cache,12,1198.339,1304.9080000000001,Team 1,CounterTerrorist,SEMI_ECO,12000,27950
esea_match_13782695.dem,de_cache,13,1304.9080000000001,1384.5529999999999,Team 1,CounterTerrorist,NORMAL,23450,23000
esea_match_13782695.dem,de_cache,14,1384.5529999999999,1515.168,Team 2,Terrorist,ECO,31350,9600
esea_match_13782695.dem,de_cache,15,1515.168,1580.9679999999998,Team 2,Terrorist,NORMAL,21600,22300
esea_match_13782695.dem,de_cache,16,1615.1660000000002,1682.922,Team 1,Terrorist,PISTOL_ROUND,4200,4400
esea_match_13782695.dem,de_cache,17,1682.922,1740.07,Team 2,CounterTerrorist,FORCE_BUY,7350,15200
esea_match_13782695.dem,de_cache,18,1740.07,1790.0539999999999,Team 2,CounterTerrorist,ECO,18350,6900
esea_match_13782695.dem,de_cache,19,1790.0539999999999,1890.9289999999999,Team 2,CounterTerrorist,ECO,28950,8150
